,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
AW551984,0.015804315,-0.00956676,-0.03594071,0.020346135,0.0124945585,0.0033549697,-0.014133801,-0.006509787,-0.0066910903,-0.00768752,0.0031441965,-0.00053526956,-0.0052867024,-0.008902184,0.009942147,0.019657725,0.017790992,0.011703815,0.02653717,0.020267498,-0.0034215027,-0.024675496,0.03150237,-0.0017079787,0.0108168805,-0.030541971,0.0086438665,0.014169892,-0.033653863,0.0024691024,0.014566824,0.0064554084,0.00022945198,-0.0036879275,-0.006200337,-0.00011425209,-0.0111514125,-0.0058014556,-0.011494382,-0.00943802,-0.013927707,-0.009172117,-0.010213425,-0.011675869,0.014675064,-0.011850623,0.010674415,-0.044492796,-0.00013169646,0.015721027
Baiap2,-0.019895436,-0.020037737,0.021499177,0.0025310554,0.036450446,-0.014003176,-0.03724752,0.010784494,0.013926743,-0.0088344915,-0.012337485,-0.03288086,-0.012501257,-0.01900879,-0.0019278814,-0.00087703805,0.015849808,0.0048065553,0.014521827,0.012281485,-0.02927241,-0.014234598,-0.010252455,0.029055314,0.016492505,-0.04071089,0.017200679,-0.0023371642,0.0010880588,0.0093629025,-0.0034901802,0.015251026,0.010595218,-0.024962997,-0.011569235,0.015525393,0.0008640494,0.029845744,-0.027795598,-0.015031793,0.006459535,-0.034372058,0.034112867,0.00686327,0.010107915,0.0115159005,-0.017808218,0.009243493,-0.011854378,0.003442524
Barx2,0.0013863287,-0.0022219464,-0.0011994605,0.0039327447,0.0061271624,0.00043081318,0.0018769102,0.0021218937,-0.006916048,-0.005646289,1.6275618e-06,-0.00043047935,0.005191693,-0.0054825963,0.0057567093,0.00409157,-0.0014891856,0.0076682544,0.0010008398,0.00032073216,0.0024389925,0.005462276,0.0005066362,-0.0016675491,-0.0012462754,-0.0021967373,0.0015426895,0.0039442894,0.0005851271,0.0027609742,-0.005552361,0.0010805273,0.0032742445,-0.0056253043,-0.0042299144,0.0064044446,-0.0030101808,0.011805914,0.00014273415,-0.00017612902,0.010921412,-0.0073567578,-0.01574843,0.0006738388,0.0037561902,-0.00140958,-0.015156994,0.009148246,-0.0061397813,-0.010064624
Baz1a,0.002854401,-0.0021691737,0.0027764204,0.0033153384,0.0027068565,-0.000502422,-0.0037558526,-0.00077121676,0.009853275,0.0014523161,0.0055921976,-0.003331176,-0.005442084,0.00013586885,0.003997131,0.0028358935,-0.004480399,-0.0012588408,-0.0031236645,0.0068531088,-0.003939169,-0.008726425,0.007311034,0.00068318174,-0.0017478386,-0.0069813756,0.010940846,-0.008016781,-0.00089007267,0.0019819343,0.0006294811,-0.0009337495,-0.0010630806,-0.0067389663,0.000603033,0.002730431,-0.005748636,0.00031517586,-0.0077050445,0.011343534,-0.004292451,-0.0058800303,0.0037984066,0.005031865,0.009410871,0.0009022977,-0.0010138745,0.015466503,0.0021409844,0.0018483234
Bcl11a,0.0080398815,-0.0034150083,0.005451876,-0.008138661,0.0079111345,-0.0026020953,0.0065175435,-0.006522927,0.0036304907,6.887832e-05,0.00052073866,-0.0041085854,0.0055563203,0.0069028395,-0.0019417275,0.0023711633,0.000552808,9.3599316e-05,0.0035315126,-0.0057089403,-0.0020508654,-0.0029275878,0.0047946754,0.0060683507,-0.0037929493,-0.0017924822,-0.0034047526,-0.0110342465,0.00465238,0.010964385,0.00012092028,-0.00039492847,0.0042767376,0.003077851,-0.00097218336,-0.009716729,-0.004141612,-0.00096284505,0.009319473,-0.013352601,0.0036246178,-0.0055476343,0.0069369255,-0.0039256774,-0.009070225,-0.010720354,0.0025813319,-0.01110637,0.006194018,0.0017372705
Bcl11b,0.0050001964,-0.0036407593,0.0009833177,0.00082284043,0.009964507,-0.0027332231,-0.006978326,0.010038149,-0.0035717436,0.007482067,0.004906789,2.9673563e-05,-0.0060080783,-0.004279081,0.007127378,-0.0059415326,0.013386782,0.0018513995,-0.0043259165,-0.0055211056,-4.0770033e-06,0.013184713,-0.011015881,0.0077010104,-0.004094494,0.005676043,0.0066562835,-0.005603201,0.0017622745,-0.0004970569,0.0001568221,-0.009081462,0.0050930385,-0.0058808955,0.0069994666,0.014776329,0.0016017929,0.014575224,-0.010622998,0.0030088,-0.00497775,0.019479115,-0.005526053,0.012588411,0.003860601,0.009029515,-0.008335078,0.011848819,0.008805263,-0.010119418
Bcl6,-0.00074537913,-0.02547088,-0.014782921,0.000102390826,0.056852058,0.05174066,-0.007891125,0.042024657,0.023783013,-0.003030669,-0.03140531,0.024743417,-0.03565575,0.013752214,-0.009948427,0.025510192,0.022698022,-0.005249828,0.022187255,-0.014065208,0.05234603,-0.043170046,0.010105237,-0.0076480852,0.033789363,-0.06890177,-0.06214214,-0.06429638,0.01032858,-0.027825665,0.016563227,0.00014383289,-0.022093307,-0.0021670505,0.019374644,0.023694418,0.0400142,0.011354681,-0.014309738,0.020593278,-0.01637617,0.00019322708,-0.012562085,-0.043270014,0.038253274,-0.010649279,0.035740346,-0.03329099,0.022221157,0.004562569
Blnk,-0.001455856,-0.0029537608,0.005408118,0.0036303464,0.0020599575,-0.0072092838,-0.007467588,0.0042915107,0.0071397284,0.0044910247,0.0036245277,-0.0035498184,0.00010397379,0.007532949,0.0012396915,0.004772613,-0.0031567393,-0.005900775,0.0009976845,0.008743895,-0.006036592,0.013536194,-0.0029099458,0.0001502039,0.0033014698,-0.002292858,0.0071990294,-0.0067743487,-0.0032644046,-0.0026406923,0.00079263904,-0.011032178,0.0006015314,-0.017992716,-0.009426747,-0.0051716343,-0.0058195293,-0.01167977,-0.0029954426,0.011236149,-0.0034276182,0.0017764084,0.0056836717,-0.0015472472,-0.0005790782,-0.0016166787,-0.0094129555,0.009097821,-0.00090126786,0.0049378546
Bmp3,-0.0030455608,-0.00024206167,0.0030817355,0.001760941,0.014703208,0.0045946254,-0.0073009473,-0.0016610266,0.022189824,0.009967247,0.0059221555,-0.010210591,0.014353509,0.017071098,-0.0036481565,0.026415633,0.0013427039,0.0031877195,-0.008080404,0.012924803,-0.00875006,0.0059390436,-0.007880642,0.0046019596,-0.027383044,-0.003662526,0.0047898013,0.0005536469,-0.0028850504,0.0022892882,-0.008992604,0.0012460664,-0.0010753168,-0.007854924,-0.0011278042,0.0023468095,-0.0035330756,-0.0035616476,0.0014678801,0.00012226589,0.0048611783,0.0025596544,0.014403964,0.0029232975,0.00080278935,0.013793063,-0.0022455351,-0.013316292,-0.012086085,0.002896381
Bnc2,0.004281849,-0.011391312,0.02115818,-0.0041607833,-0.0014562769,-0.004590503,0.009603421,0.0025961972,0.0046483623,-0.013645853,-0.0025310195,0.0073562823,0.0068466547,-0.0039291824,0.006937264,-0.008185889,-0.015793288,-0.004208043,0.009658525,0.008945506,-0.0015569557,-0.00081071205,-0.009377905,-0.0008973407,0.004698938,-0.0124254245,-0.0035956115,0.0045021735,-0.0120540615,-0.002689494,0.0037256258,-0.005748116,0.0061933435,-0.011824444,-0.0029828392,5.6141056e-05,-0.003948018,-0.0014731104,0.0037481384,-0.013302049,-0.0039958823,0.0073580244,-0.0054930933,0.0030918848,0.0027853595,-0.009922807,0.0021835058,-0.007493343,-0.0055106925,0.004173426
Brinp3,0.0037610244,-0.0020700523,0.0026465037,-0.0030921146,0.004862307,0.0029518562,0.003437758,-0.0061382637,0.0039954693,0.0038203914,-0.001708975,-0.0032229908,0.0024122442,0.0017215247,0.0038808058,-0.0024368924,0.004505581,0.0034882762,-0.001078804,-0.001106214,-0.008420213,-0.0042311726,0.0012152632,0.0013830172,0.0028118498,-0.00045148178,-0.008951544,0.0039606835,0.00049282005,0.0073247436,-0.0011049162,-0.0004401326,-0.0020421764,0.0033172395,0.011772154,0.0042412113,0.000471854,0.0008309353,0.0015667379,0.005160873,-0.00088423444,0.001346801,0.002793497,-0.004056918,-0.0004901856,0.0066763707,-0.014510235,-0.0077797445,-0.012207496,-0.0012339321
Brs3,0.00041462877,-0.0010979925,-0.0012168549,-0.000953324,0.006491886,-0.002832008,-0.005372465,0.00019282078,-0.0035169488,9.4012066e-05,0.003786132,-0.007088861,-0.00058847433,0.0016402762,0.0027664583,-0.003101752,-0.00020220055,0.004343512,0.010227988,-0.0016759236,-0.0005368504,-0.008078642,0.0136487065,-0.0037717174,0.0016573035,-0.00097214535,0.0015691277,0.0026098369,-0.0044487664,-0.003792062,0.00079705846,-0.0044126185,-0.0049811983,0.0020828303,0.00540992,0.001828877,0.011830537,0.00084941206,0.00815577,-0.00078257103,0.0026543874,-0.0055396394,-0.006769199,0.0018434415,0.0036927941,-0.006272258,0.009177869,0.0035752347,0.002727169,-0.010642761
Bsx,0.00090945297,-0.007080555,0.0025481652,0.0025784983,0.005692468,0.0013805383,0.0048639337,0.0025952146,0.0102936365,-0.0030261988,0.00565918,-0.0007892857,-0.0032128096,0.0061771693,-0.00845971,-0.0059013264,0.000761567,0.0012450436,0.010290796,0.003128898,-0.0003916942,-0.0065671983,-0.006119663,-0.012005809,0.0016641128,0.0010975159,0.010370729,0.013106918,-0.00026881372,0.016290734,0.0053212033,-0.009439047,0.0069263447,0.00959296,-0.0047372277,0.00592119,0.010603649,-0.0063242,-0.00972864,0.0017484943,-0.0011454263,0.005109625,-0.002225961,0.009300423,0.0057348656,-0.0059347204,-0.011485564,-0.0035757448,-0.007820699,0.009930818
C1ql2,0.0024330113,-0.018933346,-0.0043095164,-0.005980434,0.004231979,0.016321791,0.019930262,-0.012281836,0.007726525,0.020167816,-0.0068375305,-0.023829872,-0.033789158,0.01300428,-0.010530836,-0.03257952,0.004547214,0.012932779,-0.025573855,-0.02718443,-0.008955738,-0.008509459,-0.0068182047,0.0056998217,-0.030437425,0.01231898,0.007848849,-0.020938748,0.012576746,0.016968688,-0.004794969,-0.032802537,0.012152113,0.0008760321,-0.014120728,0.0039107786,-0.0066799335,-0.03750563,0.0013003871,-0.0252375,-0.0012173653,0.023644602,-0.001216541,0.0029201675,-0.00456452,0.01226054,-0.0005149152,-0.04047268,0.042876504,0.019136988
C1ql3,-0.10905887,-0.087905765,-0.07068142,-0.141243,0.19098412,0.02157529,-0.10683935,-0.062181756,-0.078794666,-0.11093551,0.087492876,0.112483054,-0.09335774,-0.030678935,-0.020592632,-0.031001862,0.011094917,0.034255374,0.054377936,-0.05575913,0.0423696,-0.045569018,0.044426445,0.036060542,-0.013075422,0.058785673,-0.023277223,0.041677553,-0.002622118,-0.07882491,0.0027144323,-0.042943295,0.061736293,0.037780404,0.01285017,-0.0048216507,0.012822508,0.025893465,-0.0061049983,-0.059470437,-0.039602436,-0.033087887,0.02687861,0.001004234,-0.022637853,-0.045018867,-0.028845623,0.020352252,0.01663313,-0.038732566
C1qtnf7,0.0036590777,-0.0033202819,-0.0028408582,-0.0019882668,0.0005877499,0.002879334,0.011566918,0.009888379,-0.00061523553,-0.0018604762,0.0013004213,0.008172302,-0.00366933,0.009496011,0.014622119,0.0046364064,-0.012327438,-0.004582168,0.0019259702,-0.00013290606,0.006621319,-0.0029411623,-0.011163274,2.4706535e-05,-0.0020273787,0.0011048793,-0.0025551338,-0.007308868,0.004966115,0.0015231537,0.0069310977,-0.0012550773,-0.02254202,-0.0045121256,-0.0023309577,0.014430955,0.004127015,0.002894979,-0.003021192,0.005022376,-0.0058160997,-0.003889489,0.012811546,0.011466481,0.014288896,0.0021248008,0.018656738,-0.00041741063,-0.0031949983,-0.008278903
Cacng3,-0.031657223,-0.05607165,-0.021066586,0.009252953,0.03551706,0.00060859584,-0.04101395,-0.010280184,0.02074547,-0.018470977,0.054057248,-0.026001763,0.03228196,-0.034214072,0.026405161,-0.019654054,-0.014007207,-0.028318988,-0.013498376,-0.0066918065,-0.006389584,0.002628897,0.014193759,0.026720129,0.035676092,0.00352636,0.006847773,0.027418109,-0.005454233,0.008649829,0.026724275,-0.020062424,-0.014001743,-0.0032323843,-0.006713313,0.07222771,-0.029348258,-0.0004351698,0.0029125167,0.01264995,0.01831808,-0.061876003,0.00083952583,-0.015205838,-0.0048854994,0.031225383,0.024350323,-0.020304691,-0.019048687,0.0369892
Cacng5,0.14707892,-0.06809001,0.09404246,-0.014591457,-0.16621311,0.0419457,0.058265045,0.019486314,-0.039855763,0.17322293,0.08806395,-0.059844486,0.10484066,-0.061151173,-0.23445229,-0.17286858,0.06780129,0.022623379,-0.09781775,-0.3333285,-0.021895885,-0.21432614,0.11040641,-0.0008023427,-0.12346174,-0.20255128,0.017232765,0.008098339,0.1903205,-0.048265595,0.08323358,-0.011221139,-0.010197336,0.13399027,0.07911396,0.17074734,-0.017849505,0.14546761,-0.07598431,0.047779575,-0.11016749,-0.04487651,0.1045727,0.052532356,-0.13311046,0.056765854,0.03681821,-0.09288497,0.15835026,0.0951654
Calb1,0.006803985,-0.030890465,-0.0070871045,0.027514867,-0.0018618588,0.013027222,-0.021952217,0.027609868,0.012888174,-0.036434542,-0.015185069,0.02235663,-0.025867945,-0.0016818229,-0.019006029,-0.011380467,0.012143928,-0.0037264319,-0.00907073,-0.015215643,0.006438056,0.0053143525,-0.012532848,-0.039525636,0.0024271593,-0.0059220423,0.0021501018,-0.029375268,-0.027393332,-0.0005708201,-0.016418284,0.009026065,0.0027874117,-0.012174824,0.009428484,0.00043253414,0.0038688676,-0.02826105,-0.0028556548,0.0028442992,0.0073719136,0.010188368,-0.0019412637,0.01213721,0.006501368,-0.035930026,0.023963964,0.006992124,0.02443918,0.011813084
Calb2,-0.25383696,-0.2765874,0.22584005,0.19564022,-0.09964669,-0.29622427,-0.15230237,0.19756187,-0.19332802,0.28030926,0.17896347,-0.013646047,-0.015322174,0.037636533,0.24034306,-0.103309885,-0.073161416,-0.046732288,-0.14024732,-0.030087776,-0.047264256,-0.0077105225,0.08451977,-0.08137608,0.11454476,0.048165288,0.16967803,0.008795318,-0.11540458,0.00842543,-0.10350572,0.14659339,-0.035891023,-0.01192435,-0.059520934,-0.07683584,0.023079827,0.0009758752,-0.030043421,-0.005011067,-0.03786552,0.10933407,0.03307417,0.05855328,-0.057466283,-0.09103526,0.04293555,0.12255268,0.062327713,-0.005530134
Calca,0.006163442,-0.00049470173,-0.004490879,0.0049512237,0.008365587,-0.0022165945,-0.005310434,0.0072645107,-0.0033565438,-0.0007726196,-0.0031782282,-0.0017511295,0.00051056716,0.0020732756,0.002678059,-0.007696733,-0.0013820258,0.005939071,0.00029911735,-0.001030477,-0.0046011223,-0.001876093,0.0045213033,-0.00836195,-0.0002052118,-0.005293429,0.004078414,-0.008959076,0.0007303678,-0.0058008945,0.00558214,-0.000997243,-0.004178156,0.003245401,-0.0028195821,-0.0040797377,0.0022327194,0.00072901277,0.008396683,-0.002776134,0.0008081628,-0.005070528,-0.0045091924,0.006609,0.006127396,0.013659045,-0.008208966,-0.0021105343,-0.0046716128,0.0034697307
Calcr,0.010530748,-0.0053555043,-0.0077896365,0.0066209063,0.008500622,-0.0014905656,0.001763954,0.0014609674,0.010013529,0.008560705,0.0012935742,-0.007209954,0.006453614,-0.001167799,0.0018758615,-0.008231485,0.004797466,0.0061593265,-0.0039963825,0.009817343,-0.012603723,-0.014331879,0.0057476927,0.0051247803,-0.013788774,-0.0026327616,0.0049302587,-0.005412841,0.006620646,-0.008785307,-0.0038897211,0.009484276,0.008564058,0.0059754937,-0.009746338,0.014803259,-0.006786912,0.00084110536,0.013444924,0.013092449,0.0038108798,0.00935611,-0.007893002,-0.0035351345,0.010338396,0.024598725,0.017752456,0.005499785,0.000577474,0.012007825
Caln1,0.0036583473,-0.0071176416,-0.0019743892,0.008523313,0.01968664,-0.0074198055,-0.011772535,0.0012849768,0.01625346,0.0076765413,0.0016997415,-0.004942514,-0.001516644,0.0010444948,0.007136669,0.0042946027,-0.007831544,0.0012493549,-0.0050357855,0.013603169,-0.00069846364,0.0020650548,0.0039921687,0.0067313313,-0.009411316,-0.011319586,0.011634296,0.005087463,0.007241471,0.008330551,-0.002638203,0.012565741,-0.0012873666,0.00043918015,0.010672748,-0.0005426626,-0.00065214606,-0.0052524935,0.00445453,-0.010747633,0.013902094,0.0030614603,0.011396499,-0.012860448,0.0070691225,-0.008048639,-0.0020321421,-0.007622433,0.003797195,-0.00078215916
Car2,0.029946592,0.009090805,-0.059017647,0.059872326,0.1464452,0.031437162,0.20743252,0.15257993,-0.09699919,0.00061066536,0.117522284,0.02666783,-0.10853763,0.024970373,-0.02187639,0.018832171,-0.005436422,-0.030452829,-0.03196086,0.017982379,0.016761053,0.02416871,0.014129059,-0.043031286,0.048424695,-0.014029036,-0.008830126,-0.019531332,0.024387097,-0.0401394,0.02657791,-0.0019270316,0.017357513,0.076087564,0.04665763,0.0053031542,-0.00441793,0.01065959,-0.0021224767,0.008283332,0.0070190597,0.015912086,-0.018350452,0.013785616,-0.036223065,0.04886429,-0.031201344,-0.006066013,0.032943353,0.01586383
Car3,0.0011939611,-0.0037022901,0.0016597082,0.003569983,0.0041038413,0.002274279,-0.003250049,-0.0011198882,-0.0035425986,-0.012540758,-0.0026212772,-0.0010698993,0.0011004336,-0.0047478573,0.0068848,-0.0026346382,-0.0013236027,-0.0030271984,0.00016914352,-0.0032199062,0.0013416351,-0.00025321436,0.013796489,-6.767123e-05,-0.004053914,-0.0037715775,-0.0021365806,0.010330771,0.012235757,-0.002703359,-0.0073971967,-0.009742358,0.005171961,0.0016933047,0.008328733,0.0008668434,-0.0049952585,-0.0043393606,-0.004751473,-0.01190497,0.0054861633,-0.010447069,-0.00057267025,-0.006505315,-0.0019111605,0.010462623,-0.0057596387,0.0012002272,0.009202601,0.0010548702
Car8,-0.007545536,-0.028901527,-0.02711147,-0.010374352,0.035972986,-0.02179667,-0.029198088,-0.0067877034,-0.025915029,-0.024074458,0.033428837,-0.0047428585,-0.012765024,0.001483629,-0.016020212,-0.01564412,0.006899412,-0.007174665,0.020982506,0.012216376,-0.011463967,-0.009395451,0.004077827,0.034725577,-0.007812899,-0.01020213,0.03559573,0.0044212146,0.005648835,0.010781726,0.01792116,0.02757682,0.019096471,-0.046186276,-0.005001069,-0.0022036526,0.05329388,0.06752638,0.008704493,0.0013406314,-0.019773457,-0.02631427,0.007825841,0.005703682,0.013137436,0.004715383,-0.007654667,-0.012304596,0.035724062,-0.026244741
Cartpt,0.015641404,-0.00529973,0.0004154029,-0.0007879892,0.009839761,-0.0032500508,-0.008709762,0.0016788163,0.012416991,-0.007728434,0.0074044764,-0.0114991,0.0049756435,-0.0012160013,-0.0009677451,-0.007885222,0.005921798,-0.013298533,-0.009234731,0.0033920184,0.017126143,0.009816995,0.004450531,-0.004673963,-0.0070900517,-0.0029768965,0.013045289,0.0054688198,0.014033734,-0.008268989,0.0031202512,0.00024405886,-0.008621964,-0.015761094,-0.004075704,0.007356601,-0.012812305,0.0001941761,0.013913784,0.0034384583,0.0021463907,0.00037558284,0.008565305,-0.008735038,-0.003034743,-0.0056579923,0.00064690714,-0.009158694,-0.004202837,0.0021713348
Cbln1,-0.029808197,-0.0403611,-0.008274265,-0.0668638,0.07667219,0.01662233,-0.057009116,0.034106214,0.11876692,0.096997485,-0.012041703,-0.062773965,0.02022564,0.06639934,0.02819653,0.06880336,0.04068454,0.050319597,-0.01061302,0.011228295,0.033256855,0.034073412,-0.0658277,-0.018052448,0.027496822,0.0018485348,-0.032042034,-0.010095296,0.017739806,-0.035785332,0.0017921153,0.011678942,-0.056169268,-0.029451994,-0.044173937,-0.03273229,0.007844213,0.0044176206,-0.05625216,0.057230294,0.022615686,0.008673906,-0.008488407,0.0146224685,0.031521134,0.08038441,-0.003773123,-0.056265384,-0.101812,-0.037276823
Cbln2,-0.01559946,-0.01816841,0.02439895,0.034707442,0.047133233,0.01785591,-0.017722359,0.0055549126,0.0758974,0.019827954,0.01414473,-0.018168125,0.027416354,-0.001970272,-0.005699174,0.02658638,0.023507679,-0.0035048833,0.00592367,0.049878202,-0.01446057,-0.0047669034,-0.010882591,-0.0035692803,-0.026186705,0.017774988,-0.019023668,-0.007631863,0.00023592985,0.023673296,0.011851329,-0.005939846,-0.009384726,-0.008006826,-0.0021240187,-0.013483571,-0.018992683,0.00246175,0.016253848,0.020473767,0.036041744,-0.0077890605,-0.01146274,-0.0037054308,0.0051947003,0.0062967874,0.008467443,-0.03473166,0.011426147,0.005163314
Cbln4,-0.041646104,-0.043770276,0.048227835,0.035840377,0.0913648,0.03338207,-0.07375637,-0.0039528757,0.06247807,0.039900575,0.04795999,-0.038506113,0.03398149,-0.021334998,-0.0323601,0.035737343,0.02979179,-0.03723685,0.0340087,0.055558313,-0.0017590375,-0.00055966165,-0.023225456,0.0097921835,-0.034975328,-0.018654846,-0.04147543,-0.008882621,-0.0386726,-0.029937858,0.026617026,0.017433468,-0.005979675,-0.0110788485,-0.0019836756,0.020060757,0.0038914527,-0.0064427555,0.021050034,0.02072505,0.03326964,-0.013247065,-0.015794465,0.00701626,0.013945002,0.030461695,0.036189944,-0.05245889,0.0058812723,-0.02491654
Ccdc3,0.0055828006,-0.01905244,0.0013788333,-0.0068345093,-0.00794354,0.0091892155,0.0013911155,0.0027268978,-0.0014464498,0.014477641,-0.010328595,-0.012187419,0.0016277677,0.006859338,0.00080065115,0.011749501,0.00029929992,0.00085798546,0.005221731,0.0045266342,-0.00644051,-0.009646974,-0.007861987,0.0066100378,0.019941162,-0.0065274904,0.0070578144,-0.008009694,-0.013684482,-0.007301909,0.009218747,-0.02873231,-0.016765734,-0.021954691,0.012043741,0.007855555,0.018597964,-0.00527249,-0.016188294,-0.015754554,0.0008172048,0.008831374,0.007016686,-0.03197026,-0.007164372,0.00075770076,0.0019505583,0.011962855,0.00944834,-0.0016887565
Ccdc80,0.0006812732,-0.0007803731,0.0048169936,-0.0059848637,0.00010833593,0.00089297,-0.00045557553,-0.0015106825,-0.0059756194,0.0019532768,-0.004824802,-0.003502478,-0.0033330452,-0.0020022395,-0.007997327,0.00054017466,-0.005311384,0.0017476479,-0.0011550727,-0.005370449,0.005426363,0.0014705601,0.0010607934,0.010619108,-0.0014811252,0.00726148,0.0065726037,-0.0012713354,-0.0011535925,-0.0016247315,-0.004696028,-0.0016301868,-0.0031671163,0.004505358,0.005509854,0.00081219897,-0.005112595,0.0016608447,0.015787613,-0.0026470083,-0.009763017,0.00023406511,0.00061286124,0.009439071,0.0009263534,-0.0011406979,-0.00948545,-0.0073027452,0.0034882915,0.0010741071
Cckar,-0.0012461301,-0.002330612,0.0011027551,0.0015279816,0.0039862315,-0.0009640756,0.0001739314,0.00062462053,0.0075394805,-0.001266869,0.007770772,-0.006487624,-0.0005275408,-0.0029542733,0.0014086992,0.0019451982,0.0077064815,0.0098318625,0.0036053709,-0.000579437,0.005165511,0.0065058195,0.003340019,0.007555104,-0.003242022,0.00023813792,-0.0059117996,-0.0056713764,-0.008953006,-0.006710589,-0.007990778,-0.0010602567,0.0028585906,0.0020117369,-0.0035919028,0.009624654,0.0022578174,0.0029045288,-0.005849653,0.004484294,-0.00030525157,-0.00013520569,0.013884055,-0.006854006,0.0017319745,-0.0022787633,-0.006084856,0.0018090797,0.012025595,-0.0010851139
Nov,0.022915065,-0.015562952,0.0044717332,0.011141015,0.0067713223,-0.010064744,0.0074706688,0.00603085,-0.008481848,-0.018788734,-0.03149409,0.017621972,0.034074586,-0.010108036,0.004094074,-0.011354279,-0.0004763127,0.0038093391,-0.014577221,-0.017744493,-0.032495562,0.020096947,0.0066607785,0.021233993,0.02370909,-0.00453337,0.020104337,-0.006336756,0.048301224,0.01846799,0.011019787,-0.005141812,0.00039655095,0.011858478,0.020058755,0.008436888,-0.017396342,0.010942785,-0.011919498,-0.009354243,0.0031163841,-0.002759533,-0.03182267,-0.025436992,0.018457435,0.022427697,-0.024516769,-0.017579142,0.019989312,0.026062656
Cd24a,0.0061331047,-0.0006633311,-0.0037995875,-0.0036088512,0.000854539,-0.00041468567,-0.000765809,0.00091469404,0.008429768,-0.00454147,0.005505011,-0.0011912158,0.00029183485,-0.0020408023,0.0024419115,0.0047466415,-0.0023227627,0.0031734845,-0.0014817177,-0.007106353,0.00934721,-0.0013262121,-0.0046910862,0.004112323,-0.00027189835,-0.0034209588,0.00023805512,0.0045248354,-0.0007337873,0.004795844,0.0028955012,0.005773504,-0.004655939,-0.0024970116,0.0024863116,0.0011167446,0.0049339486,-0.0031062264,0.00911252,-0.005453505,-0.0012185618,-0.005758452,0.0015192656,0.008629345,0.002386873,0.005491761,0.003192903,0.0029562847,-0.0032256907,0.0028799006
Cd36,0.00058705226,-0.0013109471,-0.0029646968,0.0024195793,0.0035024346,-0.00082264387,-0.0010179087,-0.0021764382,-0.001263681,-0.00048769417,-0.0005793409,-0.002582541,-0.0015440928,-0.0023013568,0.0009895121,-0.00086517236,0.0018226464,0.0018324236,-0.00023681254,0.0020446582,0.00021191685,-0.0013526055,0.00040989366,0.00020016723,0.0030991207,-0.002659188,0.0024587312,-0.0039051343,0.0063159172,0.003588494,-0.006012959,0.003412819,-0.0057493444,0.0050183823,-0.0043288595,0.0008605767,0.003974377,-0.0034949868,0.0043301173,0.0028669774,0.0034468402,0.004696754,-0.008390089,0.005262604,0.003597946,-0.0035878893,0.004811556,0.0013102782,0.0034380346,0.0010722571
Cd83,-0.01266314,-0.06848279,0.01816119,0.005876084,0.021807455,-0.016260874,-0.0448829,-0.0034296743,0.0039211083,-0.021350699,0.0041997284,-0.009254842,-0.023703225,0.012911734,0.02609688,0.057951774,-0.05084688,0.00845888,-0.0063227536,0.0032935985,-0.034174804,-0.073280595,-0.030125186,0.0038761727,-0.05815445,-0.021577673,-0.06996919,-0.033033,-0.037321538,0.0065179737,-0.07293217,0.06401299,-0.022579888,0.008472974,0.059933156,-0.01754296,0.014741118,-0.043129545,-0.010821305,0.063960284,0.046349637,0.071143396,-0.00222281,0.043529313,0.005809551,0.06422803,-0.024022711,-0.032251045,0.034485497,0.058931425
Cdh12,0.08173358,-0.029726721,0.020363105,0.098401874,0.034871273,0.014118523,-0.023782562,-0.04177694,0.038952313,-0.03858732,-0.032532066,0.044402763,-0.031834368,-0.033188306,0.009525421,-0.011408932,0.02978433,-0.04057538,0.018078163,0.020991426,-0.00861468,0.031047495,0.042393107,0.035752166,0.0013117328,-0.037398312,0.0074231415,-0.028600575,-0.018177014,-0.08174085,-0.018369984,0.06301906,-0.077219166,0.041584063,0.027289754,0.04345198,0.03319895,0.046472892,0.0022390634,-0.019243052,0.003768444,-0.13319756,-0.027598688,0.07546192,0.036765356,0.0018231682,-0.0012173057,0.057691008,-0.017742498,-0.049952656
Cdh13,0.018068964,-0.15312873,-0.1372798,-0.018686075,-0.051689997,0.0033832514,-0.029757604,0.023871489,0.012416998,-0.08033655,0.08882322,-0.1335279,0.24875872,-0.018202081,0.17805012,0.13005273,0.13898724,-0.05398299,0.14995433,-0.0900526,0.074055046,0.04930071,0.10247138,0.24052736,-0.21169025,0.056734797,-0.023538848,-0.18302496,0.014088447,0.16443998,-0.13870697,0.0973437,-0.017485544,0.13397156,0.031129621,-0.057183538,0.21286714,0.16925094,-0.05095298,-0.022999644,0.02446714,0.13613328,-0.03002277,0.004360471,-0.0049824826,0.120909266,0.12769596,0.039266676,0.013490409,0.19358914
